"seg.id","dist2rd","slope","ndvi","dt","id","date","state","lunar"
9847,3.63262825283929,1.84976496630028,0.297120445205632,NA,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
9847,1.52682888579373,1.53506791756939,0.298085836807645,NA,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
9847,7.52983706119336,1.94160980604543,0.32534643416781,NA,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
9847,26.4819870060203,0.555513818662977,0.37264736944589,NA,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
9847,7.18446894601286,0.252242374056086,0.36001535566355,360,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
9848,7.18446894601286,0.252242374056086,0.36001535566355,NA,"tm15","2015-07-24 01:45:00","Transit",0.620535743483983
9848,26.4990634583427,0.867259633185175,0.378158204930166,NA,"tm15","2015-07-24 01:45:00","Transit",0.620535743483983
9848,47.3317532377844,1.51935756875326,0.386955198216288,180,"tm15","2015-07-24 01:45:00","Transit",0.620535743483983
9849,47.3317532377844,1.51935756875326,0.386955198216288,NA,"tm15","2015-07-24 01:48:00","Transit",0.620535743483983
9849,68.2582072665379,1.21449751951066,0.385991639782737,NA,"tm15","2015-07-24 01:48:00","Transit",0.620535743483983
9849,89.3661419362507,2.25171829761394,0.394775920764286,NA,"tm15","2015-07-24 01:48:00","Transit",0.620535743483983
9849,94.1975929725583,1.40679795487233,0.426517871956008,NA,"tm15","2015-07-24 01:48:00","Transit",0.620535743483983
9849,79.4959278566148,1.82702692684727,0.39994472792962,300,"tm15","2015-07-24 01:48:00","Transit",0.620535743483983
9850,79.4959278566148,1.82702692684727,0.39994472792962,NA,"tm15","2015-07-24 01:53:00","Transit",0.620535743483983
9850,55.8048358030489,1.23935502484359,0.420201866330646,360,"tm15","2015-07-24 01:53:00","Transit",0.620535743483983
10014,55.8272220352881,2.24413903726651,0.497490840516519,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,80.3641542060846,1.3268621897913,0.49237812644222,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,62.8484020430823,3.91228889250429,0.506018548959823,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,75.8139976392249,2.44063992982071,0.496509588011502,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,48.9040955196184,2.70224384701097,0.47280726270456,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,57.8423963646147,2.5052141810216,0.490236934198545,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,30.3278978141644,2.20659622030621,0.376840759730098,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,38.748926955492,3.03073668947306,0.429545857963776,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,44.8416493875989,2.64999120250659,0.438531964768474,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,19.5622648203807,1.47056623650078,0.295191859889043,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,21.7962100135705,1.4829788175022,0.346241481234269,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,1.59097304722651,0.251371852658948,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,1.70774348600493,0.255392098908045,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,0.157241374012023,0.288711173930475,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,0.880660806643597,0.254081195436123,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,1.12537150185894,0.362321954554405,NA,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10014,0,1.71020234287057,0.384692714689152,1440,"tm15","2015-07-24 18:51:00","Transit",0.620535743483983
10018,0,1.71020234287057,0.384692714689152,NA,"tm15","2015-07-24 19:29:00","Transit",0.620535743483983
10018,0,1.12537150185894,0.362321954554405,NA,"tm15","2015-07-24 19:29:00","Transit",0.620535743483983
10018,0,0.366151390525119,0.361194416669028,NA,"tm15","2015-07-24 19:29:00","Transit",0.620535743483983
10018,2.62898907888012,1.56806230034965,0.378963212237186,NA,"tm15","2015-07-24 19:29:00","Transit",0.620535743483983
10018,0.639243124524432,1.18874989513065,0.374785410928395,360,"tm15","2015-07-24 19:29:00","Transit",0.620535743483983
10019,0.639243124524432,1.18874989513065,0.374785410928395,NA,"tm15","2015-07-24 19:35:00","Transit",0.620535743483983
10019,2.94356760666674,1.14998402673717,0.408246644363935,NA,"tm15","2015-07-24 19:35:00","Transit",0.620535743483983
10019,1.05758816816141,1.23993238636857,0.406381989037713,NA,"tm15","2015-07-24 19:35:00","Transit",0.620535743483983
10019,6.66887667908425,0.547564480387062,0.437539721692708,NA,"tm15","2015-07-24 19:35:00","Transit",0.620535743483983
10019,0.0462121566952968,0.635519484165581,0.392833427906344,180,"tm15","2015-07-24 19:35:00","Transit",0.620535743483983
10043,28.4775685907288,1.25396532608176,0.444341212817353,NA,"tm15","2015-07-24 21:26:00","Transit",0.620535743483983
10043,49.7102283884971,1.34446780330667,0.436951965794976,300,"tm15","2015-07-24 21:26:00","Transit",0.620535743483983
10044,49.7102283884971,1.34446780330667,0.436951965794976,NA,"tm15","2015-07-24 21:31:00","Transit",0.620535743483983
10044,72.0320635358484,1.31898204621286,0.439903715981974,NA,"tm15","2015-07-24 21:31:00","Transit",0.620535743483983
10044,67.2080953230422,1.07189699620875,0.440530772356831,360,"tm15","2015-07-24 21:31:00","Transit",0.620535743483983
10045,67.2080953230422,1.07189699620875,0.440530772356831,NA,"tm15","2015-07-24 21:37:00","Transit",0.620535743483983
10045,75.8418647368975,2.13008315980674,0.426053091745373,NA,"tm15","2015-07-24 21:37:00","Transit",0.620535743483983
10045,48.2732256004131,1.86604851628032,0.426401121484482,180,"tm15","2015-07-24 21:37:00","Transit",0.620535743483983
