"seg.id","evi","dt","id","date","state"
69,0.678410481864127,435,"emanuel",2019-05-25 18:10:14,"Unclassified"
70,0.678410481864127,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.487489875499346,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.139809470458042,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.196605768540368,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.499520743858687,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.753560933468099,NA,"emanuel",2019-05-25 18:17:29,"Exploratory"
70,0.672558455505619,1277,"emanuel",2019-05-25 18:17:29,"Exploratory"
71,0.672558455505619,NA,"emanuel",2019-05-25 18:38:46,"Exploratory"
71,1.31080134766075,NA,"emanuel",2019-05-25 18:38:46,"Exploratory"
71,1.45309085120415,NA,"emanuel",2019-05-25 18:38:46,"Exploratory"
71,1.61444529332276,NA,"emanuel",2019-05-25 18:38:46,"Exploratory"
